Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,"3,072,698,328.00","3,467,819,149.00","3,645,744,681.00","3,735,106,383.00","3,905,585,106.00","3,651,861,702.00","3,052,393,617.00","3,392,021,011.00","3,702,393,617.00","3,863,563,830.00","4,229,787,234.00","4,616,223,404.00","4,751,063,830.00","5,200,265,957.00","5,567,553,457.00","5,849,467,819.00","6,101,861,436.00","6,349,202,394.00","6,183,776,596.00","6,621,010,372.00","9,062,898,936.00","8,976,196,809.00","9,593,510,638.00","11,074,813,830.00","13,150,159,574.00","15,968,723,404.00","18,504,760,638.00","21,730,000,000.00","25,710,877,660.00","22,938,218,085.00","25,713,271,277.00","28,776,622,340.00","30,749,335,106.00","32,539,547,872.00","33,387,686,170.00","31,125,877,660.00","32,250,132,979.00","35,432,686,170.00","37,746,196,809.00",
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,"169,803,921.60","190,098,039.20","212,254,902.00","237,745,098.00","266,666,666.70","300,392,156.90","340,000,000.00","390,196,078.40","444,901,960.80","528,137,254.90","538,423,153.70","573,400,000.00","590,900,000.00","670,900,000.00","632,400,000.00","596,200,000.00","642,100,000.00","713,000,000.00","832,400,000.00","1,139,800,100.00","1,335,300,000.00","1,426,500,000.00","1,578,300,000.00","1,732,800,000.00","2,041,100,000.00","2,320,699,900.00","2,472,500,000.00","2,713,999,900.00","2,817,900,000.00","3,062,000,000.00","3,166,000,000.00","3,111,160,000.00","3,109,000,000.00","3,092,000,000.00","3,259,000,000.00","3,429,000,000.00","3,609,000,000.00","6,332,360,000.00","6,833,220,000.00","7,683,870,000.00","8,076,470,000.00","8,317,830,000.00","8,881,160,000.00","8,870,090,000.00","9,055,290,000.00","9,836,200,000.00","10,167,250,000.00","10,618,340,000.00","10,526,000,000.00","9,981,960,000.00","10,095,760,000.00","10,070,450,000.00","10,720,500,000.00","10,562,700,000.00","10,913,300,000.00","11,752,300,000.00","11,938,400,000.00","12,150,400,000.00","12,424,500,000.00",
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,255,802,469.00","1,866,572,954.00","2,786,045,322.00","3,671,816,504.00","4,116,699,437.00","4,685,733,115.00","5,505,887,894.00","5,748,993,411.00","6,651,106,833.00","8,369,878,823.00","10,596,205,714.00","11,222,953,519.00","12,864,610,994.00","15,778,767,670.00","19,112,739,664.00","17,613,836,210.00","17,176,781,337.00","18,644,723,861.00","17,226,849,297.00","18,178,503,835.00","18,558,343,508.00","16,211,540,686.00","16,913,330,694.00","18,080,118,128.00","20,161,865,419.00",
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,650,000,000.00","18,000,000,000.00","17,037,037,037.00","16,280,991,736.00","14,932,024,169.00","13,972,676,841.00","14,756,846,154.00","14,128,408,566.00","15,222,012,660.00","12,138,486,532.00","12,736,856,828.00","12,354,820,144.00","14,594,249,023.00","17,827,791,321.00","23,144,351,852.00","30,207,567,317.00","36,954,312,354.00","45,277,399,814.00","60,763,483,146.00","50,874,078,052.00","58,665,088,956.00","61,757,788,945.00","65,685,102,555.00","75,527,984,234.00","78,813,839,984.00","56,454,734,397.00","47,722,657,821.00","54,726,595,249.00","59,662,495,092.00",
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,"28,071,888.56","29,964,370.71","31,856,922.86","33,749,405.01","36,193,826.12","40,069,930.07","44,405,594.41","47,379,310.34","44,910,179.64","47,305,389.22","53,233,532.93","59,207,317.07","66,062,500.00","78,343,558.28","103,216,374.30","118,066,298.30","96,905,829.60","117,650,000.00","136,300,000.00","151,800,000.00","197,938,222.40","196,089,854.70","182,206,327.00","192,103,186.00","214,381,949.00","212,643,742.70","231,638,320.50","281,082,558.60","320,093,360.30","369,133,890.70","412,086,445.50","444,720,750.00","518,239,100.00","559,858,250.00","580,863,700.00","620,140,400.00","641,383,800.00","654,314,350.00","688,992,450.00","732,732,350.00","832,072,450.00","871,860,600.00","932,551,850.00","990,374,050.00","1,057,845,500.00","1,114,202,700.00","1,217,442,150.00","1,290,542,550.00","1,368,625,150.00","1,335,217,500.00","1,377,179,137.00","1,460,800,212.00","1,522,899,790.00","1,579,413,515.00","1,662,802,599.00","1,723,785,357.00","1,775,100,179.00","1,836,593,466.00","1,871,203,164.00",
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,"84,466,654.08","89,249,986.70","94,149,985.97","96,366,652.31","107,566,650.60","114,339,049.00","134,173,373.80","155,102,984.60","150,000,000.00","164,900,000.00","186,300,000.00","211,100,000.00","235,400,000.00","269,500,000.00","312,600,000.00","345,000,000.00","386,300,000.00","447,000,000.00","475,800,000.00","517,200,000.00","613,299,968.00","739,100,032.00","785,500,032.00","889,400,000.00","985,699,968.00","1,039,500,032.00","1,173,500,032.00","1,296,499,968.00","1,415,100,032.00","1,501,500,032.00","1,592,400,000.00","1,634,899,968.00","1,679,900,032.00","1,820,359,936.00","1,867,160,064.00","2,030,749,952.00","2,695,390,000.00","2,932,827,000.00","3,130,748,000.00","3,324,433,000.00","3,480,219,000.00","3,680,483,000.00","3,937,228,000.00","4,186,525,000.00","4,484,703,000.00","4,868,136,000.00","5,414,299,000.00","5,895,048,000.00","6,109,928,000.00","5,806,378,000.00","5,744,414,000.00","5,550,771,000.00","5,537,537,000.00","5,573,710,000.00",,,,,,
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,"373,879,363.60","406,684,585.70","444,665,186.40","478,805,990.10","539,491,477.30","604,377,104.40","669,191,919.20","755,808,080.80","857,912,457.90","929,629,629.60","1,017,003,367.00","1,095,622,896.00","1,257,615,645.00","1,262,968,516.00","2,100,249,875.00","2,404,697,651.00","2,731,984,008.00","3,227,436,282.00","3,758,220,890.00","4,421,343,606.00","4,526,916,803.00","5,872,756,933.00","5,587,490,265.00","5,422,440,962.00","6,169,501,038.00","5,377,277,407.00","3,958,338,883.00","4,323,623,622.00","4,597,615,563.00","4,715,978,868.00","4,867,582,620.00","5,343,274,312.00","5,643,893,347.00","5,734,676,561.00","5,981,244,887.00","6,715,220,507.00","7,396,966,657.00","7,925,673,448.00","8,497,545,598.00","8,285,075,872.00","8,397,912,509.00","8,141,537,938.00","7,905,485,216.00","8,082,364,868.00","8,773,451,739.00","9,549,077,869.00","11,451,869,165.00","13,120,183,157.00","16,674,324,634.00","17,339,992,165.00","19,649,631,451.00","23,963,033,588.00","27,084,497,540.00","30,659,338,784.00","32,996,188,133.00","33,000,198,263.00","33,941,126,194.00","37,508,642,258.00","40,287,647,757.00",
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,"15,165,569,913.00","15,236,854,859.00","19,926,293,839.00","23,021,477,292.00","21,211,892,260.00","21,790,035,117.00","27,062,716,578.00","30,591,834,054.00","33,875,881,876.00","37,458,898,244.00","42,327,600,098.00","49,204,456,700.00","58,539,008,786.00","79,279,057,731.00","105,000,000,000.00","124,000,000,000.00","153,000,000,000.00","176,000,000,000.00","201,000,000,000.00","225,000,000,000.00","235,000,000,000.00","264,000,000,000.00","282,000,000,000.00","203,000,000,000.00","209,000,000,000.00","223,000,000,000.00","268,000,000,000.00","294,000,000,000.00","330,000,000,000.00","426,000,000,000.00","462,000,000,000.00","603,000,000,000.00","401,000,000,000.00","438,000,000,000.00","558,000,000,000.00","769,000,000,000.00","850,000,000,000.00","883,000,000,000.00","864,000,000,000.00","599,000,000,000.00","655,000,000,000.00","559,000,000,000.00","508,000,000,000.00","558,000,000,000.00","669,000,000,000.00","892,000,000,000.00","1,110,000,000,000.00","1,400,000,000,000.00","1,700,000,000,000.00","1,670,000,000,000.00","2,210,000,000,000.00","2,620,000,000,000.00","2,470,000,000,000.00","2,470,000,000,000.00","2,460,000,000,000.00","1,800,000,000,000.00","1,800,000,000,000.00","2,050,000,000,000.00","1,870,000,000,000.00",
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,"311,809,337.50","402,178,605.00","435,911,268.60","495,097,667.90","552,883,707.10","670,362,452.10","860,388,803.30","946,949,734.00","989,409,834.40","1,050,514,593.00","1,144,931,139.00","1,198,329,439.00","1,315,616,765.00","1,448,714,762.00","1,540,893,949.00","1,703,972,555.00","2,023,318,252.00","2,007,109,829.00","1,950,900,000.00","2,046,189,032.00","2,151,295,182.00","2,261,969,870.00","2,411,872,918.00","2,549,296,475.00","2,874,459,305.00","3,012,081,738.00","3,121,500,000.00","3,116,650,000.00","3,169,600,000.00","3,274,850,000.00","3,514,350,000.00","3,897,300,000.00","4,217,450,800.00","4,674,007,450.00","4,784,925,100.00","4,465,657,300.00","4,529,928,300.00","4,657,699,450.00","4,610,096,000.00","4,677,248,300.00","4,696,344,350.00","4,725,500,000.00","4,840,500,000.00","4,989,500,000.00","5,145,000,000.00",
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,"114,040,245.70","132,758,395.40","139,030,445.60","160,819,286.60","161,211,289.70","179,080,099.30","197,523,179.20","270,818,555.80","433,092,003.60","1,073,577,086.00","1,168,304,306.00","1,423,061,357.00","1,732,721,161.00","1,941,600,704.00","2,803,780,006.00","4,928,824,958.00","4,366,213,850.00","4,264,252,336.00","3,844,723,142.00","3,782,523,088.00","3,523,612,563.00","2,358,592,817.00","2,754,463,438.00","2,690,717,551.00","2,985,467,979.00","3,520,551,724.00","3,701,667,053.00","4,183,548,189.00","4,105,706,152.00","4,087,337,960.00","4,734,020,037.00","5,115,602,837.00","5,197,332,974.00","4,051,147,228.00","4,600,000,000.00","6,001,153,306.00","5,601,090,584.00","5,843,329,108.00","6,557,333,085.00","7,872,333,215.00","9,531,402,848.00","11,470,703,002.00","12,247,694,247.00","14,393,099,069.00","10,732,366,286.00","13,707,370,737.00","18,525,319,978.00","19,048,495,519.00","18,093,829,923.00","17,098,342,541.00","12,930,394,938.00","11,400,854,268.00","12,128,104,859.00","13,567,351,175.00",
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,"135,653,295.20","146,391,639.70","148,934,334.00","165,585,940.60","169,264,991.20","172,217,502.00","201,375,725.60","253,182,453.70","283,855,833.30","275,949,889.10","299,787,275.80","250,045,839.90","250,794,359.60","235,239,570.40","270,801,565.20","303,053,462.80","316,420,860.90","365,964,500.10","376,955,087.30","419,035,810.50","439,158,233.20","476,360,697.20","537,050,133.70","622,026,107.80","702,682,019.00","818,869,145.10","897,731,524.90","1,196,091,805.00","1,258,332,337.00","1,264,758,198.00","1,585,472,534.00","1,820,207,626.00","1,823,692,110.00","1,798,333,726.00","1,976,938,530.00","2,059,809,920.00","2,219,675,781.00","2,528,007,911.00","2,534,965,163.00",
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,"30,412,308.99","32,902,336.64","35,643,207.63","38,091,150.57","41,613,969.05","45,790,869.75","51,464,435.15","58,646,443.51","66,248,256.62","77,356,914.08","96,245,114.46","126,957,494.40","165,258,093.90","244,129,088.00","306,033,848.40","355,172,413.80","372,010,119.60","451,603,325.40","590,376,720.60","819,877,300.60","1,060,923,829.00","1,073,861,599.00","1,014,907,255.00","1,172,258,182.00","1,240,796,365.00","1,114,764,007.00","1,392,634,772.00","1,965,274,882.00","2,644,536,804.00","3,083,800,685.00","3,790,567,052.00","3,942,792,837.00","4,146,513,722.00","4,160,086,253.00","4,259,330,999.00","4,730,611,067.00","4,847,752,843.00","5,020,214,747.00","4,790,458,837.00","5,484,257,417.00","5,788,329,609.00","5,489,608,300.00","5,438,857,107.00","7,511,582,173.00","8,957,467,707.00","9,931,134,941.00","10,126,940,513.00","10,939,053,365.00","10,945,070,442.00","10,267,133,178.00","12,786,654,366.00","15,351,972,230.00","16,067,155,187.00","14,901,750,765.00","16,250,750,259.00","14,420,604,206.00","15,646,316,818.00","17,405,538,618.00","18,616,018,903.00",
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,"112,155,598.90","123,134,584.50","124,482,748.90","129,379,097.90","142,025,069.50","150,574,816.30","157,930,041.90","163,820,538.90","191,767,437.00","188,039,191.30","189,106,554.50","201,450,768.40","230,317,908.00","271,183,061.40","281,398,668.20","378,660,016.30","451,152,450.00","507,298,120.70","610,578,523.80","700,764,892.70","797,048,028.80","694,803,502.70","748,312,283.70","658,679,394.90","637,820,620.70","864,849,765.10","1,122,265,026.00","1,200,991,826.00","1,264,899,368.00","1,233,930,277.00","1,440,711,396.00","1,377,375,031.00","1,411,917,558.00","1,278,781,167.00","851,174,350.60","1,115,389,732.00","1,007,791,186.00","937,741,468.00","967,338,348.70","999,477,510.70","914,500,299.10","931,833,302.80","991,387,870.10","1,139,754,799.00","1,270,080,251.00","1,337,362,392.00","1,460,561,215.00","1,697,565,949.00","1,985,240,986.00","2,059,094,048.00","2,140,503,193.00","2,434,792,413.00","2,510,270,268.00","1,691,063,477.00","1,892,292,912.00","1,695,143,880.00","1,823,779,165.00","2,067,230,996.00","2,219,894,702.00",
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,"40,461,721,693.00","40,934,952,064.00","42,227,447,632.00","45,029,988,561.00","49,377,522,897.00","54,515,179,581.00","61,088,384,037.00","65,668,655,501.00","71,829,810,520.00","79,148,411,662.00","87,896,095,224.00","99,271,961,478.00","113,000,000,000.00","131,000,000,000.00","160,000,000,000.00","174,000,000,000.00","207,000,000,000.00","212,000,000,000.00","219,000,000,000.00","243,000,000,000.00","274,000,000,000.00","306,000,000,000.00","314,000,000,000.00","341,000,000,000.00","355,000,000,000.00","365,000,000,000.00","377,000,000,000.00","431,000,000,000.00","507,000,000,000.00","565,000,000,000.00","594,000,000,000.00","610,000,000,000.00","592,000,000,000.00","577,000,000,000.00","578,000,000,000.00","604,000,000,000.00","629,000,000,000.00","653,000,000,000.00","632,000,000,000.00","676,000,000,000.00","742,000,000,000.00","736,000,000,000.00","758,000,000,000.00","892,000,000,000.00","1,020,000,000,000.00","1,170,000,000,000.00","1,320,000,000,000.00","1,460,000,000,000.00","1,550,000,000,000.00","1,370,000,000,000.00","1,610,000,000,000.00","1,790,000,000,000.00","1,820,000,000,000.00","1,840,000,000,000.00","1,800,000,000,000.00","1,550,000,000,000.00","1,530,000,000,000.00","1,650,000,000,000.00","1,710,000,000,000.00",
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"392,000,000,000.00","415,000,000,000.00","409,000,000,000.00","448,000,000,000.00","434,000,000,000.00","427,000,000,000.00","468,000,000,000.00","527,000,000,000.00","633,000,000,000.00","762,000,000,000.00","885,000,000,000.00","1,000,000,000,000.00","1,260,000,000,000.00","1,530,000,000,000.00","1,290,000,000,000.00","1,310,000,000,000.00","1,450,000,000,000.00","1,350,000,000,000.00","1,420,000,000,000.00","1,470,000,000,000.00","1,290,000,000,000.00","1,320,000,000,000.00","1,460,000,000,000.00","1,630,000,000,000.00",
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,"9,522,746,719.00","10,712,712,465.00","11,879,982,759.00","13,063,643,796.00","14,480,556,572.00","15,346,741,670.00","16,480,058,705.00","17,740,013,179.00","18,942,729,779.00","20,524,886,616.00","24,274,075,006.00","29,170,150,923.00","35,777,236,928.00","48,114,943,567.00","55,449,199,174.00","63,570,059,117.00","66,493,313,570.00","71,017,619,472.00","99,318,234,340.00","112,000,000,000.00","119,000,000,000.00","109,000,000,000.00","112,000,000,000.00","111,000,000,000.00","106,000,000,000.00","108,000,000,000.00","154,000,000,000.00","193,000,000,000.00","209,000,000,000.00","202,000,000,000.00","258,000,000,000.00","261,000,000,000.00","272,000,000,000.00","264,000,000,000.00","293,000,000,000.00","343,000,000,000.00","330,000,000,000.00","287,000,000,000.00","295,000,000,000.00","290,000,000,000.00","272,000,000,000.00","279,000,000,000.00","301,000,000,000.00","353,000,000,000.00","394,000,000,000.00","409,000,000,000.00","431,000,000,000.00","480,000,000,000.00","554,000,000,000.00","542,000,000,000.00","584,000,000,000.00","700,000,000,000.00","668,000,000,000.00","689,000,000,000.00","709,000,000,000.00","680,000,000,000.00","671,000,000,000.00","680,000,000,000.00","705,000,000,000.00",
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,945,677,377.00","6,262,740,657.00","6,439,703,435.00","6,232,906,290.00","6,663,669,065.00","7,332,244,898.00","8,553,643,354.00","8,827,272,727.00","9,676,172,953.00","11,514,605,842.00",,,,,,,,,,,,
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,"4,110,000,000.00","4,609,727,273.00","5,416,272,727.00","5,668,187,500.00","5,982,347,826.00","6,026,593,750.00","7,072,641,026.00","7,013,196,078.00","7,167,086,957.00","8,377,093,023.00","9,126,309,735.00","10,884,114,754.00","11,853,817,308.00","16,836,261,173.00","16,210,404,184.00","7,622,217,352.00","10,341,925,249.00","13,962,893,422.00","15,989,933,708.00","21,803,696,985.00","29,036,709,872.00","34,509,878,044.00","25,325,893,206.00","20,355,959,237.00","19,622,527,480.00","17,702,885,394.00","18,891,048,819.00","22,255,407,685.00","26,040,229,793.00","29,885,685,143.00","33,113,887,818.00","37,834,793,730.00","45,964,327,559.00","49,297,773,130.00","57,008,425,296.00","73,447,063,319.00","78,039,572,222.00","84,952,360,922.00","81,577,430,181.00","75,173,794,497.00","77,860,932,152.00","70,979,923,960.00","69,736,811,435.00","75,643,459,840.00","99,210,392,858.00","123,000,000,000.00","155,000,000,000.00","174,000,000,000.00","180,000,000,000.00","172,000,000,000.00","219,000,000,000.00","252,000,000,000.00","267,000,000,000.00","278,000,000,000.00","261,000,000,000.00","244,000,000,000.00","250,000,000,000.00","278,000,000,000.00","298,000,000,000.00",
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,"59,716,467,625.00","50,056,868,958.00","47,209,359,006.00","50,706,799,903.00","59,708,343,489.00","70,436,266,147.00","76,720,285,970.00","72,881,631,327.00","70,846,535,056.00","79,705,906,247.00","92,602,973,434.00","99,800,958,648.00","114,000,000,000.00","139,000,000,000.00","144,000,000,000.00","163,000,000,000.00","154,000,000,000.00","175,000,000,000.00","150,000,000,000.00","178,000,000,000.00","191,000,000,000.00","196,000,000,000.00","205,000,000,000.00","231,000,000,000.00","260,000,000,000.00","309,000,000,000.00","301,000,000,000.00","273,000,000,000.00","312,000,000,000.00","348,000,000,000.00","361,000,000,000.00","383,000,000,000.00","427,000,000,000.00","445,000,000,000.00","564,000,000,000.00","735,000,000,000.00","864,000,000,000.00","962,000,000,000.00","1,030,000,000,000.00","1,090,000,000,000.00","1,210,000,000,000.00","1,340,000,000,000.00","1,470,000,000,000.00","1,660,000,000,000.00","1,960,000,000,000.00","2,290,000,000,000.00","2,750,000,000,000.00","3,550,000,000,000.00","4,590,000,000,000.00","5,100,000,000,000.00","6,090,000,000,000.00","7,550,000,000,000.00","8,530,000,000,000.00","9,570,000,000,000.00","10,400,000,000,000.00","11,000,000,000,000.00","11,100,000,000,000.00","12,100,000,000,000.00","13,600,000,000,000.00",
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,"546,203,561.60","618,245,639.20","645,284,344.70","761,047,045.80","921,063,266.40","919,771,356.40","1,024,103,034.00","1,082,922,892.00","1,281,281,246.00","1,361,360,157.00","1,455,482,990.00","1,584,128,262.00","1,849,400,600.00","2,508,421,235.00","3,070,151,901.00","3,893,839,190.00","4,662,053,708.00","6,265,067,858.00","7,900,524,898.00","9,142,935,858.00","10,175,615,442.00","8,432,588,484.00","7,567,109,767.00","6,838,185,419.00","6,841,638,715.00","6,977,650,069.00","9,158,302,205.00","10,087,653,189.00","10,255,170,460.00","9,757,410,614.00","10,795,850,107.00","10,492,628,915.00","11,152,971,316.00","11,045,759,469.00","8,313,557,450.00","11,000,146,839.00","12,139,234,939.00","11,722,142,706.00","12,612,033,729.00","12,376,639,823.00","10,717,022,463.00","11,192,560,827.00","12,346,919,216.00","15,306,602,560.00","16,554,441,847.00","17,084,928,927.00","17,800,887,796.00","20,343,635,320.00","24,224,903,100.00","24,277,493,862.00","24,884,505,035.00","25,381,616,734.00","26,790,579,775.00","31,264,187,110.00","35,316,491,207.00","33,131,114,322.00","35,296,977,344.00","38,053,606,751.00","43,007,047,822.00",
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,"618,740,988.00","657,597,382.80","699,373,701.20","723,624,365.30","782,384,527.80","814,139,855.80","853,268,771.10","934,079,050.30","1,053,077,155.00","1,152,418,515.00","1,160,002,261.00","1,233,991,075.00","1,430,951,332.00","1,758,727,395.00","2,255,496,995.00","2,752,771,044.00","3,076,592,431.00","3,366,368,665.00","4,409,920,644.00","5,811,444,661.00","6,740,756,569.00","7,636,345,827.00","7,322,914,570.00","7,381,854,747.00","7,801,858,825.00","8,148,223,604.00","10,621,158,533.00","12,302,471,429.00","12,493,286,762.00","11,140,055,364.00","11,151,578,051.00","12,434,370,005.00","11,396,310,990.00","15,498,179,313.00","10,600,157,684.00","9,643,953,175.00","10,513,387,442.00","10,833,497,458.00","10,612,847,429.00","11,198,378,749.00","10,083,937,740.00","10,371,327,756.00","11,579,343,088.00","14,548,845,765.00","17,430,933,517.00","17,944,084,201.00","19,356,046,328.00","22,365,265,026.00","26,409,781,215.00","26,017,925,552.00","26,143,818,510.00","29,337,006,833.00","29,104,437,355.00","32,348,149,947.00","34,942,948,737.00","30,916,218,544.00","32,621,535,419.00","34,922,782,311.00","38,675,205,293.00",
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,"3,359,404,118.00","3,086,746,857.00","3,779,841,429.00","6,213,185,743.00","2,881,545,273.00","4,043,901,818.00","4,532,660,182.00","3,384,063,372.00","3,909,780,539.00","5,032,434,970.00","4,877,684,910.00","5,594,770,359.00","6,173,712,814.00","7,870,239,461.00","9,596,960,180.00","10,237,343,174.00","9,648,583,225.00","12,344,424,764.00","15,372,608,002.00","15,068,422,236.00","14,394,927,495.00","12,537,821,038.00","13,651,667,371.00","11,006,712,650.00","7,857,729,193.00","7,195,042,616.00","8,095,367,168.00","7,661,625,473.00","8,861,299,977.00","9,021,862,775.00","9,349,764,580.00","9,625,436,873.00","8,227,343,907.00","10,706,259,937.00","5,820,382,248.00","5,643,439,376.00","5,771,454,940.00","6,090,840,548.00","6,215,591,270.00","4,711,259,427.00","19,088,046,306.00","7,438,189,100.00","8,728,038,525.00","8,937,567,060.00","10,297,483,481.00","11,964,484,668.00","14,451,902,468.00","16,737,071,816.00","19,788,515,874.00","18,648,373,312.00","21,565,720,044.00","25,839,749,199.00","29,306,235,826.00","32,679,745,298.00","35,909,040,266.00","37,917,704,900.00","37,134,799,975.00","38,019,265,626.00","47,227,535,291.00",
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,"131,731,862.60","151,675,739.20","166,521,239.90","172,233,430.90","185,693,724.80","198,318,063.90","220,613,582.40","237,397,428.30","251,247,458.00","265,040,036.10","274,960,699.90","322,128,019.30","410,669,262.90","541,973,362.50","585,364,635.40","767,102,679.00","754,549,600.50","765,224,030.60","878,771,771.30","1,198,749,666.00","1,705,796,850.00","1,993,512,326.00","2,160,640,567.00","2,097,274,290.00","2,193,581,366.00","2,160,872,541.00","1,849,268,215.00","2,297,753,649.00","2,212,536,313.00","2,389,593,022.00","2,798,746,051.00","2,724,853,593.00","2,933,222,714.00","1,918,970,032.00","1,769,365,425.00","2,116,003,978.00","2,540,697,688.00","2,322,718,991.00","1,949,481,297.00","2,353,909,564.00","3,219,910,550.00","2,794,259,783.00","3,019,993,739.00","3,495,868,808.00","4,648,628,921.00","6,087,003,176.00","7,731,261,311.00","8,394,688,284.00","11,859,013,281.00","9,593,537,551.00","12,007,880,439.00","14,425,607,180.00","13,677,930,124.00","14,085,851,348.00","14,177,437,982.00","8,553,154,580.00","9,035,848,071.00","8,701,334,800.00","11,263,682,694.00",
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,"4,031,152,977.00","4,540,447,761.00","4,955,543,963.00","4,836,166,667.00","5,973,366,667.00","5,760,761,905.00","5,428,518,519.00","5,825,170,438.00","5,960,212,869.00","6,450,175,214.00","7,198,360,460.00","7,820,380,971.00","8,671,358,733.00","10,315,760,000.00","12,370,029,584.00","13,098,633,902.00","15,341,403,660.00","19,470,960,619.00","23,263,511,958.00","27,940,411,250.00","33,400,735,644.00","36,388,366,869.00","38,968,039,722.00","38,729,822,782.00","38,253,120,738.00","34,894,411,352.00","34,942,489,684.00","36,373,307,085.00","39,212,550,050.00","39,540,080,200.00","47,844,090,710.00","49,175,565,911.00","58,418,985,443.00","66,446,804,803.00","81,703,500,846.00","92,507,279,383.00","97,160,109,278.00","107,000,000,000.00","98,443,739,941.00","86,186,158,685.00","99,886,577,331.00","98,211,749,596.00","97,963,003,805.00","94,641,378,693.00","117,000,000,000.00","145,000,000,000.00","161,000,000,000.00","206,000,000,000.00","242,000,000,000.00","232,000,000,000.00","286,000,000,000.00","334,000,000,000.00","371,000,000,000.00","382,000,000,000.00","381,000,000,000.00","293,000,000,000.00","283,000,000,000.00","312,000,000,000.00","331,000,000,000.00",
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,"212,218,226.40","196,349,967.70","184,008,995.60","191,621,958.40","184,697,210.00","196,726,077.10","279,197,696.80","337,525,870.60","356,500,026.70","341,476,764.00","429,622,147.70","424,108,796.60","457,388,578.90","452,881,443.10","319,189,200.40","398,461,789.60","396,053,797.60","364,445,589.70","370,106,776.00","382,454,989.90","350,264,287.70","378,180,913.40","423,962,976.70","545,658,929.00","632,570,092.20","653,584,808.70","697,810,988.10","794,621,676.50","911,967,428.70","901,711,442.30","907,093,130.30","1,021,746,833.00","1,015,901,205.00","1,115,906,342.00","1,148,058,015.00","965,640,593.00","1,012,147,324.00","1,074,778,461.00","1,177,955,049.00",
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,"142,246,875.50","139,468,114.60","140,630,758.60","138,476,239.40","132,019,065.00","137,728,155.20","190,651,208.00","235,253,171.80","264,308,140.30","267,448,513.10","306,891,107.30","319,827,058.60","357,160,985.30","490,417,389.70","406,580,652.30","487,148,993.50","501,979,069.30","490,608,657.90","521,910,560.50","592,416,703.10","539,227,277.60","563,024,383.30","620,974,660.20","813,963,830.20","924,318,490.80","971,977,088.20","1,107,891,063.00","1,513,933,983.00","1,789,333,749.00","1,711,817,182.00","1,664,310,770.00","1,865,915,544.00","1,741,809,809.00","1,850,470,042.00","1,859,898,513.00","1,596,800,287.00","1,663,008,687.00","1,769,787,215.00","1,976,814,277.00",
