Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Guinea,GIN,"Population, total",SP.POP.TOTL,"3,494,162.00","3,552,065.00","3,611,429.00","3,672,556.00","3,735,916.00","3,801,705.00","3,870,203.00","3,941,053.00","4,013,055.00","4,084,600.00","4,154,605.00","4,223,051.00","4,290,534.00","4,357,357.00","4,424,030.00","4,491,248.00","4,559,242.00","4,628,877.00","4,702,376.00","4,782,495.00","4,871,435.00","4,969,592.00","5,077,082.00","5,195,445.00","5,326,362.00","5,470,702.00","5,629,418.00","5,801,326.00","5,982,486.00","6,167,475.00","6,352,283.00","6,534,939.00","6,716,038.00","6,897,166.00","7,081,116.00","7,269,625.00","7,463,782.00","7,662,075.00","7,860,781.00","8,054,743.00","8,240,730.00","8,417,081.00","8,586,074.00","8,753,093.00","8,925,743.00","9,109,581.00","9,307,425.00","9,518,162.00","9,738,792.00","9,964,469.00","10,192,176.00","10,420,471.00","10,652,029.00","10,892,810.00","11,150,977.00","11,432,088.00","11,738,441.00","12,067,539.00","12,414,318.00",
"Gambia, The",GMB,"Population, total",SP.POP.TOTL,"365,047.00","372,445.00","379,894.00","387,641.00","396,011.00","405,259.00","415,478.00","426,629.00","438,603.00","451,228.00","464,410.00","478,116.00","492,426.00","507,432.00","523,251.00","539,979.00","557,805.00","576,757.00","596,536.00","616,768.00","637,246.00","657,579.00","678,113.00","700,199.00","725,694.00","755,787.00","791,147.00","831,023.00","873,444.00","915,635.00","955,593.00","992,673.00","1,027,475.00","1,060,862.00","1,094,212.00","1,128,575.00","1,164,091.00","1,200,526.00","1,238,125.00","1,277,133.00","1,317,703.00","1,360,074.00","1,404,261.00","1,449,925.00","1,496,527.00","1,543,741.00","1,591,445.00","1,639,848.00","1,689,285.00","1,740,279.00","1,793,196.00","1,848,147.00","1,905,011.00","1,963,711.00","2,024,042.00","2,085,860.00","2,149,139.00","2,213,894.00","2,280,102.00",
Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,"616,136.00","622,761.00","628,883.00","635,011.00","641,812.00","649,790.00","658,994.00","669,237.00","680,432.00","692,407.00","704,939.00","718,364.00","732,523.00","746,173.00","757,674.00","765,989.00","770,421.00","771,737.00","772,142.00","774,726.00","781,677.00","793,806.00","810,405.00","830,207.00","851,276.00","872,163.00","892,522.00","912,754.00","933,045.00","953,790.00","975,261.00","997,522.00","1,020,350.00","1,043,423.00","1,066,346.00","1,088,854.00","1,110,833.00","1,132,510.00","1,154,371.00","1,177,131.00","1,201,301.00","1,227,106.00","1,254,453.00","1,283,305.00","1,313,492.00","1,344,930.00","1,377,581.00","1,411,543.00","1,446,936.00","1,483,921.00","1,522,599.00","1,562,989.00","1,604,979.00","1,648,257.00","1,692,439.00","1,737,202.00","1,782,437.00","1,828,146.00","1,874,309.00",
Equatorial Guinea,GNQ,"Population, total",SP.POP.TOTL,"255,333.00","258,791.00","262,219.00","266,000.00","270,618.00","276,300.00","283,506.00","291,790.00","299,413.00","304,000.00","303,982.00","298,846.00","289,501.00","277,646.00","265,771.00","255,800.00","247,962.00","242,156.00","239,678.00","241,980.00","249,929.00","264,374.00","284,630.00","308,206.00","331,552.00","352,118.00","369,023.00","382,981.00","394,961.00","406,620.00","419,188.00","432,853.00","447,266.00","462,637.00","479,098.00","496,768.00","515,853.00","536,460.00","558,492.00","581,770.00","606,181.00","631,666.00","658,384.00","686,664.00","716,949.00","749,535.00","784,496.00","821,687.00","860,840.00","901,599.00","943,639.00","986,853.00","1,031,191.00","1,076,413.00","1,122,276.00","1,168,568.00","1,215,179.00","1,262,001.00","1,308,974.00",
Greece,GRC,"Population, total",SP.POP.TOTL,"8,331,725.00","8,398,050.00","8,448,233.00","8,479,625.00","8,510,429.00","8,550,333.00","8,613,651.00","8,684,088.00","8,740,765.00","8,772,764.00","8,792,806.00","8,831,036.00","8,888,628.00","8,929,086.00","8,962,022.00","9,046,541.00","9,188,150.00","9,308,479.00","9,429,959.00","9,548,258.00","9,642,505.00","9,729,350.00","9,789,513.00","9,846,627.00","9,895,801.00","9,934,300.00","9,967,213.00","10,000,595.00","10,036,983.00","10,089,498.00","10,196,792.00","10,319,927.00","10,399,061.00","10,460,415.00","10,512,922.00","10,562,153.00","10,608,800.00","10,661,259.00","10,720,509.00","10,761,698.00","10,805,808.00","10,862,132.00","10,902,022.00","10,928,070.00","10,955,141.00","10,987,314.00","11,020,362.00","11,048,473.00","11,077,841.00","11,107,017.00","11,121,341.00","11,104,899.00","11,045,011.00","10,965,211.00","10,892,413.00","10,820,883.00","10,775,971.00","10,754,679.00","10,727,668.00",
Grenada,GRD,"Population, total",SP.POP.TOTL,"89,932.00","91,327.00","92,484.00","93,413.00","94,123.00","94,636.00","94,934.00","95,020.00","94,927.00","94,728.00","94,475.00","94,221.00","93,983.00","93,669.00","93,191.00","92,494.00","91,475.00","90,227.00","89,101.00","88,600.00","89,032.00","90,607.00","93,122.00","96,019.00","98,477.00","99,946.00","100,191.00","99,436.00","98,120.00","96,924.00","96,331.00","96,460.00","97,165.00","98,230.00","99,352.00","100,288.00","101,001.00","101,567.00","102,021.00","102,432.00","102,833.00","103,249.00","103,634.00","104,005.00","104,347.00","104,661.00","104,933.00","105,190.00","105,456.00","105,789.00","106,233.00","106,796.00","107,446.00","108,170.00","108,902.00","109,599.00","110,261.00","110,874.00","111,454.00",
Greenland,GRL,"Population, total",SP.POP.TOTL,"32,500.00","33,700.00","35,000.00","36,400.00","37,600.00","39,200.00","40,500.00","41,900.00","43,400.00","44,900.00","46,400.00","47,200.00","48,300.00","49,000.00","49,500.00","49,600.00","49,700.00","49,400.00","49,200.00","49,600.00","50,200.00","51,000.00","51,500.00","52,100.00","52,700.00","53,200.00","53,500.00","54,100.00","54,800.00","55,300.00","55,600.00","55,500.00","55,300.00","55,200.00","55,500.00","55,800.00","55,900.00","56,000.00","56,100.00","56,100.00","56,200.00","56,350.00","56,609.00","56,765.00","56,911.00","56,935.00","56,774.00","56,555.00","56,328.00","56,323.00","56,905.00","56,890.00","56,810.00","56,483.00","56,295.00","56,114.00","56,186.00","56,171.00","56,025.00",
Guatemala,GTM,"Population, total",SP.POP.TOTL,"4,210,747.00","4,336,143.00","4,464,249.00","4,595,510.00","4,730,540.00","4,869,716.00","5,013,153.00","5,160,609.00","5,311,615.00","5,465,512.00","5,621,792.00","5,780,480.00","5,941,567.00","6,104,530.00","6,268,707.00","6,433,728.00","6,599,214.00","6,765,516.00","6,933,906.00","7,106,145.00","7,283,459.00","7,466,488.00","7,654,819.00","7,847,472.00","8,042,897.00","8,240,060.00","8,438,604.00","8,639,108.00","8,842,575.00","9,050,465.00","9,263,813.00","9,483,270.00","9,708,544.00","9,938,692.00","10,172,297.00","10,408,489.00","10,646,674.00","10,887,634.00","11,133,501.00","11,387,203.00","11,650,743.00","11,924,946.00","12,208,848.00","12,500,478.00","12,796,925.00","13,096,028.00","13,397,021.00","13,700,327.00","14,006,428.00","14,316,263.00","14,630,417.00","14,948,803.00","15,270,778.00","15,595,821.00","15,923,243.00","16,252,429.00","16,583,060.00","16,914,936.00","17,247,807.00",
Guam,GUM,"Population, total",SP.POP.TOTL,"66,742.00","68,072.00","69,604.00","71,286.00","73,051.00","74,830.00","76,607.00","78,404.00","80,217.00","82,040.00","83,877.00","85,726.00","87,587.00","89,464.00","91,377.00","93,352.00","95,385.00","97,477.00","99,630.00","101,844.00","104,133.00","106,485.00","108,906.00","111,402.00","113,961.00","116,572.00","119,232.00","121,919.00","124,673.00","127,522.00","130,482.00","133,558.00","136,692.00","139,818.00","142,802.00","145,561.00","148,060.00","150,303.00","152,277.00","153,953.00","155,329.00","156,401.00","157,176.00","157,717.00","158,101.00","158,402.00","158,648.00","158,847.00","159,036.00","159,226.00","159,444.00","159,692.00","159,996.00","160,407.00","161,016.00","161,853.00","162,951.00","164,281.00","165,768.00",
Guyana,GUY,"Population, total",SP.POP.TOTL,"571,819.00","589,274.00","606,285.00","622,575.00","637,845.00","651,868.00","664,521.00","675,871.00","686,146.00","695,745.00","704,934.00","713,684.00","721,948.00","729,916.00","737,847.00","745,841.00","754,101.00","762,424.00","770,125.00","776,254.00","780,153.00","781,732.00","781,246.00","778,948.00","775,219.00","770,435.00","764,446.00","757,448.00","750,639.00","745,585.00","743,309.00","744,474.00","748,602.00","754,144.00","758,896.00","761,291.00","760,795.00","757,970.00","753,778.00","749,674.00","746,715.00","745,206.00","744,789.00","745,143.00","745,737.00","746,163.00","746,343.00","746,474.00","746,817.00","747,718.00","749,436.00","752,028.00","755,399.00","759,285.00","763,380.00","767,432.00","771,366.00","775,221.00","779,004.00",
High income,HIC,"Population, total",SP.POP.TOTL,"760,193,906.00","771,546,780.00","781,558,432.00","791,500,756.00","801,349,486.00","810,831,993.00","819,708,674.00","827,927,262.00","835,367,980.00","844,677,617.00","853,011,324.00","862,109,111.00","870,906,832.00","878,815,003.00","887,824,144.00","896,323,112.00","903,502,034.00","910,950,507.00","918,462,256.00","926,341,455.00","934,008,001.00","941,672,267.00","948,924,500.00","955,737,922.00","962,190,813.00","968,672,259.00","975,437,073.00","982,183,208.00","989,071,855.00","996,396,222.00","1,004,169,206.00","1,012,606,603.00","1,018,853,066.00","1,026,846,769.00","1,034,461,319.00","1,043,384,479.00","1,050,573,065.00","1,057,559,196.00","1,064,403,601.00","1,071,158,291.00","1,077,839,576.00","1,084,888,957.00","1,092,175,508.00","1,099,365,177.00","1,106,953,027.00","1,114,743,713.00","1,123,222,521.00","1,132,154,767.00","1,141,674,064.00","1,150,180,708.00","1,157,826,206.00","1,163,335,501.00","1,170,223,344.00","1,177,175,241.00","1,184,323,353.00","1,191,326,855.00","1,198,350,350.00","1,204,429,565.00","1,210,312,147.00",
"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,"3,075,605.00","3,168,100.00","3,305,200.00","3,420,900.00","3,504,600.00","3,597,900.00","3,629,900.00","3,722,800.00","3,802,700.00","3,863,900.00","3,959,000.00","4,045,300.00","4,123,600.00","4,241,600.00","4,377,800.00","4,461,600.00","4,518,000.00","4,583,700.00","4,667,500.00","4,929,700.00","5,063,100.00","5,183,400.00","5,264,500.00","5,345,100.00","5,397,900.00","5,456,200.00","5,524,600.00","5,580,500.00","5,627,600.00","5,686,200.00","5,704,500.00","5,752,000.00","5,800,500.00","5,901,000.00","6,035,400.00","6,156,100.00","6,435,500.00","6,489,300.00","6,543,700.00","6,606,500.00","6,665,000.00","6,714,300.00","6,744,100.00","6,730,800.00","6,783,500.00","6,813,200.00","6,857,100.00","6,916,300.00","6,957,800.00","6,972,800.00","7,024,200.00","7,071,600.00","7,150,100.00","7,178,900.00","7,229,500.00","7,291,300.00","7,336,600.00","7,391,700.00","7,451,000.00",
Honduras,HND,"Population, total",SP.POP.TOTL,"2,038,632.00","2,096,409.00","2,155,647.00","2,216,704.00","2,280,048.00","2,346,015.00","2,414,803.00","2,486,415.00","2,560,727.00","2,637,513.00","2,716,654.00","2,798,123.00","2,882,113.00","2,968,989.00","3,059,239.00","3,153,253.00","3,251,145.00","3,352,825.00","3,458,095.00","3,566,654.00","3,678,279.00","3,792,919.00","3,910,640.00","4,031,325.00","4,154,860.00","4,281,161.00","4,410,269.00","4,542,214.00","4,677,024.00","4,814,702.00","4,955,303.00","5,098,591.00","5,244,678.00","5,394,412.00","5,548,960.00","5,709,014.00","5,874,809.00","6,045,699.00","6,220,406.00","6,397,151.00","6,574,509.00","6,751,912.00","6,929,265.00","7,106,319.00","7,282,953.00","7,458,985.00","7,634,298.00","7,808,518.00","7,980,955.00","8,150,775.00","8,317,470.00","8,480,671.00","8,640,691.00","8,798,521.00","8,955,589.00","9,112,916.00","9,270,795.00","9,429,013.00","9,587,522.00",
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,"161,734,357.00","165,573,152.00","169,567,094.00","173,722,855.00","178,048,171.00","182,548,785.00","187,227,582.00","192,084,649.00","197,119,436.00","202,329,943.00","207,714,294.00","213,272,637.00","219,004,370.00","224,905,331.00","230,970,305.00","237,195,002.00","243,590,895.00","250,160,346.00","256,880,793.00","263,721,622.00","270,668,574.00","277,719,103.00","284,905,162.00","292,290,346.00","299,959,473.00","307,980,296.00","316,358,131.00","325,095,184.00","334,249,178.00","343,887,505.00","354,047,260.00","364,782,185.00","376,055,904.00","387,705,076.00","399,503,946.00","411,298,620.00","423,019,190.00","434,736,174.00","446,608,340.00","458,867,402.00","471,680,794.00","485,112,686.00","499,113,575.00","513,601,239.00","528,444,632.00","543,555,326.00","558,909,236.00","574,560,260.00","590,590,368.00","607,115,564.00","624,219,326.00","641,921,311.00","660,193,774.00","679,012,664.00","698,336,451.00","718,128,416.00","738,387,254.00","759,106,221.00","780,234,406.00",
Croatia,HRV,"Population, total",SP.POP.TOTL,"4,140,181.00","4,167,292.00","4,196,712.00","4,225,675.00","4,252,876.00","4,280,923.00","4,310,701.00","4,338,683.00","4,365,628.00","4,391,490.00","4,412,252.00","4,431,275.00","4,450,564.00","4,470,161.00","4,490,660.00","4,512,082.00","4,535,934.00","4,559,571.00","4,581,085.00","4,594,778.00","4,599,782.00","4,611,509.00","4,634,234.00","4,658,254.00","4,680,285.00","4,701,417.00","4,721,446.00","4,739,745.00","4,755,207.00","4,767,260.00","4,777,368.00","4,689,022.00","4,575,818.00","4,600,463.00","4,652,024.00","4,620,030.00","4,557,097.00","4,534,920.00","4,532,135.00","4,512,597.00","4,468,302.00","4,299,642.00","4,302,174.00","4,303,399.00","4,304,600.00","4,310,145.00","4,311,159.00","4,310,217.00","4,309,705.00","4,305,181.00","4,295,427.00","4,280,622.00","4,267,558.00","4,255,689.00","4,238,389.00","4,203,604.00","4,174,349.00","4,124,531.00","4,089,400.00",
Haiti,HTI,"Population, total",SP.POP.TOTL,"3,866,159.00","3,941,944.00","4,019,173.00","4,097,755.00","4,177,637.00","4,258,732.00","4,341,318.00","4,425,303.00","4,509,813.00","4,593,669.00","4,676,230.00","4,757,182.00","4,837,332.00","4,918,625.00","5,003,710.00","5,094,577.00","5,191,632.00","5,294,619.00","5,404,019.00","5,520,187.00","5,643,173.00","5,773,366.00","5,910,227.00","6,051,622.00","6,194,687.00","6,337,273.00","6,478,541.00","6,618,744.00","6,758,223.00","6,897,755.00","7,037,917.00","7,178,607.00","7,319,493.00","7,460,689.00","7,602,320.00","7,744,503.00","7,887,304.00","8,030,726.00","8,174,680.00","8,319,057.00","8,463,806.00","8,608,819.00","8,754,150.00","8,900,104.00","9,047,077.00","9,195,288.00","9,344,785.00","9,495,328.00","9,646,580.00","9,798,046.00","9,949,322.00","10,100,320.00","10,250,930.00","10,400,673.00","10,549,008.00","10,695,542.00","10,839,970.00","10,982,366.00","11,123,176.00",
Hungary,HUN,"Population, total",SP.POP.TOTL,"9,983,967.00","10,029,321.00","10,061,734.00","10,087,947.00","10,119,835.00","10,147,935.00","10,178,653.00","10,216,604.00","10,255,815.00","10,298,723.00","10,337,910.00","10,367,537.00","10,398,489.00","10,432,055.00","10,478,720.00","10,540,525.00","10,598,677.00","10,648,031.00","10,684,822.00","10,704,152.00","10,711,122.00","10,711,848.00","10,705,535.00","10,689,463.00","10,668,095.00","10,648,713.00","10,630,564.00","10,612,741.00","10,596,487.00","10,481,719.00","10,373,988.00","10,373,400.00","10,369,341.00","10,357,523.00","10,343,355.00","10,328,965.00","10,311,238.00","10,290,486.00","10,266,570.00","10,237,530.00","10,210,971.00","10,187,576.00","10,158,608.00","10,129,552.00","10,107,146.00","10,087,065.00","10,071,370.00","10,055,780.00","10,038,188.00","10,022,650.00","10,000,023.00","9,971,727.00","9,920,362.00","9,893,082.00","9,866,468.00","9,843,028.00","9,814,023.00","9,787,966.00","9,768,785.00",
IBRD only,IBD,"Population, total",SP.POP.TOTL,"1,916,725,984.00","1,937,366,367.00","1,970,953,262.00","2,016,413,384.00","2,061,940,171.00","2,108,649,439.00","2,158,535,715.00","2,208,041,898.00","2,258,892,461.00","2,311,898,866.00","2,366,349,459.00","2,422,126,843.00","2,476,981,598.00","2,531,557,876.00","2,585,289,079.00","2,637,247,806.00","2,688,099,702.00","2,737,889,788.00","2,788,188,544.00","2,839,472,004.00","2,891,281,645.00","2,944,612,598.00","3,000,786,139.00","3,057,588,035.00","3,113,889,531.00","3,171,073,491.00","3,229,839,106.00","3,290,144,789.00","3,350,637,888.00","3,410,072,473.00","3,468,162,855.00","3,524,494,627.00","3,578,748,050.00","3,631,876,396.00","3,684,211,762.00","3,735,691,901.00","3,786,541,610.00","3,837,092,885.00","3,886,855,288.00","3,935,228,896.00","3,981,934,121.00","4,027,560,123.00","4,072,371,012.00","4,116,879,950.00","4,161,045,550.00","4,205,058,601.00","4,248,617,747.00","4,291,629,776.00","4,334,791,952.00","4,378,481,189.00","4,421,851,199.00","4,465,853,343.00","4,510,296,617.00","4,555,067,814.00","4,599,654,984.00","4,643,767,826.00","4,687,686,335.00","4,731,120,193.00","4,772,284,113.00",
IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,"2,299,827,560.00","2,329,751,232.00","2,372,990,360.00","2,428,491,489.00","2,484,475,271.00","2,542,065,200.00","2,603,294,258.00","2,664,582,621.00","2,727,559,890.00","2,792,906,650.00","2,859,823,273.00","2,928,162,561.00","2,995,741,759.00","3,063,329,696.00","3,130,554,486.00","3,196,617,158.00","3,262,238,505.00","3,327,432,779.00","3,393,737,765.00","3,461,566,608.00","3,530,412,139.00","3,601,268,626.00","3,675,483,595.00","3,750,866,217.00","3,826,309,623.00","3,903,212,208.00","3,982,271,082.00","4,063,430,290.00","4,145,325,696.00","4,226,720,042.00","4,307,407,025.00","4,386,707,250.00","4,464,471,808.00","4,541,486,325.00","4,617,974,811.00","4,693,887,421.00","4,769,462,932.00","4,844,990,450.00","4,919,850,879.00","4,993,500,491.00","5,066,140,135.00","5,138,190,545.00","5,209,873,584.00","5,281,727,972.00","5,353,754,291.00","5,426,151,241.00","5,498,679,869.00","5,571,274,179.00","5,644,570,358.00","5,718,843,756.00","5,793,479,782.00","5,869,059,895.00","5,945,148,626.00","6,022,137,210.00","6,099,662,180.00","6,177,552,865.00","6,256,138,021.00","6,335,039,629.00","6,412,522,234.00",
IDA total,IDA,"Population, total",SP.POP.TOTL,"383,101,576.00","392,384,865.00","402,037,098.00","412,078,105.00","422,535,100.00","433,415,761.00","444,758,543.00","456,540,723.00","468,667,429.00","481,007,784.00","493,473,814.00","506,035,718.00","518,760,161.00","531,771,820.00","545,265,407.00","559,369,352.00","574,138,803.00","589,542,991.00","605,549,221.00","622,094,604.00","639,130,494.00","656,656,028.00","674,697,456.00","693,278,182.00","712,420,092.00","732,138,717.00","752,431,976.00","773,285,501.00","794,687,808.00","816,647,569.00","839,244,170.00","862,212,623.00","885,723,758.00","909,609,929.00","933,763,049.00","958,195,520.00","982,921,322.00","1,007,897,565.00","1,032,995,591.00","1,058,271,595.00","1,084,206,014.00","1,110,630,422.00","1,137,502,572.00","1,164,848,022.00","1,192,708,741.00","1,221,092,640.00","1,250,062,122.00","1,279,644,403.00","1,309,778,406.00","1,340,362,567.00","1,371,628,583.00","1,403,206,552.00","1,434,852,009.00","1,467,069,396.00","1,500,007,196.00","1,533,785,039.00","1,568,451,686.00","1,603,919,436.00","1,640,238,121.00",
